elapsed_s,power_mA,temperature_C
3008,0.001,799.5
3011,0.001,799.6
3014,0.001,799.4
3017,0.001,799.6
3020,0.001,799.5
3023,0.001,799.4
3026,0.001,799.4
3028,0.001,799.7
3031,0.001,799.5
3034,0.001,799.4
3037,0.001,799.4
3040,0.001,799.6
3043,0.001,799.5
3046,0.001,799.4
3049,0.001,799.3
3051,0.001,799.6
3054,0.001,799.3
3057,0.001,799.7
3060,0.001,799.5
3063,0.001,799.4
3066,0.001,799.5
3069,0.001,799.4
3072,0.001,799.5
3074,0.001,799.7
3077,0.001,799.6
3080,0.001,799.6
3083,0.001,799.4
3086,0.001,799.5
3089,0.001,799.4
3092,0.001,799.4
3095,0.001,799.4
3097,0.001,799.4
3100,0.001,799.5
3103,0.001,799.4
3106,0.001,799.3
3109,0.001,799.7
3112,0.001,799.4
3115,0.001,799.5
3118,0.001,799.5
3120,0.001,799.4
3123,0.001,799.5
3126,0.001,799.4
3129,0.001,799.5
3132,0.001,799.4
3135,0.001,799.3
3138,0.001,799.5
3141,0.001,799.5
3143,0.001,799.4
3146,0.001,799.5
3149,0.001,799.5
3152,0.001,799.4
3155,0.001,799.4
3158,0.001,799.4
3161,0.001,799.4
3164,0.001,799.4
3166,0.001,799.6
3169,0.001,799.4
3172,0.001,799.5
3175,0.001,799.4
3178,0.001,799.3
3181,0.001,799.5
3184,0.001,799.4
3187,0.001,799.5
3189,0.001,799.4
3192,0.001,799.6
3195,0.001,799.5
3198,0.001,799.5
3201,0.001,799.5
3204,0.001,799.5
3207,0.001,799.4
3210,0.001,799.7
3212,0.001,799.5
3215,0.001,799.4
3218,0.001,799.4
3221,0.001,799.4
3224,0.001,799.5
3227,0.001,799.5
3230,0.001,799.5
3233,0.001,799.5
3236,0.001,799.4
3238,0.001,799.7
3241,0.001,799.4
3244,0.001,799.3
3247,0.001,799.4
3250,0.001,799.5
3253,0.001,799.5
3256,0.001,799.4
3259,0.001,799.5
3261,0.001,799.5
3264,0.001,799.5
3267,0.001,799.5
3270,0.001,799.5
3273,0.001,799.5
3276,0.001,799.4
3279,0.001,799.5
3282,0.001,799.4
3284,0.001,799.6
3287,0.001,799.6
3290,0.001,799.5
3293,0.001,799.4
3296,0.001,799.4
3299,0.001,799.6
3302,0.001,799.4
3305,0.001,799.5
3307,0.001,799.4
3310,0.001,799.4
3313,0.001,799.3
3316,0.001,799.5
3319,0.001,799.3
3322,0.001,799.6
3325,0.001,799.6
3328,0.001,799.6
3330,0.001,799.6
3333,0.001,799.4
3336,0.001,799.4
3339,0.001,799.6
3342,0.001,799.5
3345,0.001,799.4
3348,0.001,799.4
3351,0.001,799.5
3353,0.001,799.5
3356,0.001,799.7
3359,0.001,799.6
3362,0.001,799.5
3365,0.001,799.6
3368,0.001,799.6
3371,0.001,799.5
3374,0.001,799.6
3376,0.001,799.4
3379,0.001,799.5
3382,0.001,799.6
3385,0.001,799.4
3388,0.001,799.5
3391,0.001,799.4
3394,0.001,799.4
3397,0.001,799.6
3399,0.001,799.5
3402,0.001,799.4
3405,0.001,799.4
3408,0.001,799.5
3411,0.001,799.6
3414,0.001,799.4
3417,0.001,799.5
3420,0.001,799.4
3422,0.001,799.5
3425,0.001,799.4
3428,0.001,799.4
3431,0.001,799.8
3434,0.001,799.5
3437,0.001,799.4
3440,0.001,799.4
3443,0.001,799.7
3445,0.001,799.7
3448,0.001,799.7
3451,0.001,799.4
3454,0.001,799.4
3457,0.001,799.4
3460,0.001,799.3
3463,0.001,799.6
3466,0.001,799.4
3468,0.001,799.5
3471,0.001,799.5
3474,0.001,799.5
3477,0.001,799.4
3480,0.001,799.7
3483,0.001,799.5
3486,0.001,799.5
3489,0.001,799.5
3491,0.001,799.4
3494,0.001,799.4
3497,0.001,799.5
3500,0.001,799.4
3503,0.001,799.7
3506,0.001,799.4
3509,0.001,799.4
3512,0.001,799.5
3514,0.001,799.6
3517,0.001,799.3
3520,0.001,799.4
3523,0.001,799.5
3526,0.001,799.5
3529,0.001,799.4
3532,0.001,799.4
3535,0.001,799.4
3537,0.001,799.5
3540,0.001,799.6
3543,0.001,799.4
3546,0.001,799.6
3549,0.001,799.6
3552,0.001,799.4
